countryCode;adminCode1;cityName;lat;lng
IN;9;Harij;23.69356;71.907
IN;19;Harihar;14.51288;75.80716
IN;39;Haridwar;29.94791;78.16025
IN;36;Hardoi;27.39491;80.13165
IN;35;Harda Khas;22.34414;77.09536
IN;36;Hapur;28.72985;77.78068
IN;28;Haora;22.57688;88.31857
IN;24;Hanumangarh;29.58182;74.32938
IN;10;Hansi;29.10239;75.96253
IN;19;Hangal;14.76465;75.1246
IN;36;Handia;25.36379;82.18655
IN;11;Hamirpur;31.68411;76.52506
IN;36;Hamirpur;25.9553;80.14842
IN;9;Halvad;23.01516;71.18029
IN;9;Halol;22.50321;73.47242
IN;19;Haliyal;15.32864;74.75638
IN;28;Halisahar;22.93218;88.41859
IN;39;Haldwani;29.22254;79.5286
IN;36;Haldaur;29.28988;78.28437
IN;3;Hajo;26.2452;91.52525
IN;34;Hajipur;25.68544;85.20981
IN;3;Hailakandi;24.68394;92.56097
IN;3;Haflong;25.16478;93.01744
IN;16;Hadgaon;19.49552;77.65863
IN;28;Habra;22.84202;88.65606
IN;35;Gwalior;26.22983;78.17337
IN;28;Guskhara;23.49276;87.73484
IN;13;Guruvayur;10.5943;76.0411
IN;23;Guru Har Sahai;30.70862;74.40407
IN;36;Gursarai;25.61677;79.18053
IN;36;Gursahaiganj;27.11518;79.73174
IN;19;Gurmatkal;16.86773;77.39088
IN;10;Gurgaon;28.4601;77.02635
IN;21;Gunupur;19.0804;83.80879
IN;2;Guntur;16.29974;80.45729
IN;2;Guntakal Junction;15.17112;77.36244
IN;36;Gunnaur;28.23995;78.43994
IN;19;Gundlupet;11.81004;76.69027
IN;35;Guna;24.64691;77.3113
IN;25;Gummidipundi;13.40765;80.10879
IN;38;Gumla;23.04268;84.54429
IN;38;Gumia;23.7975;85.82523
IN;19;Guledagudda;16.05025;75.78997
IN;19;Gulbarga;17.33583;76.83757
IN;36;Gulaothi;28.58938;77.79318
IN;24;Gulabpura;25.90448;74.66025
IN;25;Guduvancheri;12.84519;80.06055
IN;2;Gudur;14.15093;79.8521
IN;25;Gudiyatham;12.94601;78.87377
IN;2;Gudivada;16.43547;80.99555
IN;25;Gudalur;9.67826;77.24951
IN;19;Gubbi;13.31216;76.94102
IN;28;Goyerkata;26.69984;89.02565
IN;36;Govardhan;27.49658;77.46263
IN;28;Gosaba;22.16547;88.8007
IN;2;Gorantla;13.98411;77.77224
IN;10;Gorakhpur;29.44768;75.67206
IN;36;Gorakhpur;26.76628;83.36889
IN;25;Gobichettipalayam;11.45496;77.4422
IN;34;Gopalganj;26.46734;84.44041
IN;16;Gondia;21.46026;80.19205
IN;9;Gondal;21.96074;70.80255
IN;36;Gonda City;27.13181;81.95332
IN;38;Gomoh;23.87355;86.1516
IN;36;Gola Gokarannath;28.07837;80.47054
IN;3;Golaghat;26.51167;93.95951
IN;2;Gokavaram;17.25823;81.84985
IN;19;Gokarna;14.55;74.31667
IN;19;Gokak;16.16901;74.82393
IN;10;Gohana;29.13777;76.70247
IN;35;Gohadi;26.43278;78.44205
IN;9;Godhra;22.77547;73.61488
IN;38;Godda;24.827;87.2125
IN;38;Gobindpur;22.63393;86.07162
IN;28;Gobardanga;22.8774;88.75479
IN;3;Goalpara;26.17668;90.62634
IN;38;Giridih;24.18622;86.30875
IN;25;Gingee;12.25282;79.41727
IN;23;Giddarbaha;30.19953;74.66627
IN;2;Giddalur;15.37439;78.92609
IN;16;Ghugus;19.9381;79.11192
IN;16;Ghoti Budrukh;19.71641;73.62821
IN;36;Ghosi;26.10587;83.5393
IN;36;Ghazipur;25.58333;83.58526
IN;36;Ghaziabad;28.66535;77.43915
IN;38;Ghatsila;22.58531;86.47682
IN;16;Ghatanji;20.14183;78.31333
IN;36;Ghatampur;26.15272;80.16803
IN;28;Ghatal;22.66244;87.73399
IN;10;Gharaunda;29.53692;76.97142
IN;16;Gevrai;19.26372;75.75007
IN;34;Gaya;24.79686;85.00385
IN;3;Gauripur;26.08334;89.96118
IN;19;Goribidnur;13.61072;77.51738
IN;3;Guwahati;26.1844;91.7458
IN;38;Garhwa;24.16002;83.80755
IN;28;Garui;22.63333;88.4
IN;9;Gariadhar;21.53889;71.57737
IN;23;Garhshankar;31.21537;76.14149
IN;36;Garhmuktesar;28.78732;78.10214
IN;35;Garhakota;23.7791;79.14321
IN;2;Gannavaram;16.54092;80.80213
IN;29;Gangtok;27.32574;88.61216
IN;19;Gangolli;13.65024;74.67072
IN;36;Gangoh;29.78004;77.26346
IN;19;Gangawati;15.4313;76.52933
IN;28;Gangarampur;25.40138;88.52978
IN;24;Gangapur;26.47249;76.71744
IN;24;Gangapur;25.21954;74.26028
IN;16;Gangapur;19.69718;75.01045
IN;24;Ganganagar;29.92009;73.87496
IN;16;Gangakher;18.96962;76.74946
IN;9;Ghandinagar;23.21667;72.68333
IN;9;Gandhidham;23.08333;70.13333
IN;9;Gandevi;20.81214;72.99811
IN;12;Gandarbal;34.22619;74.77478
IN;36;Gajraula;28.8457;78.2396
IN;19;Gajendragarh;15.73628;75.96976
IN;40;Gadwal;16.23504;77.79556
IN;16;Gadhinglaj;16.22291;74.3501
IN;9;Gadhada;21.96957;71.57828
IN;35;Gadarwara;22.9235;78.7849
IN;19;Gadag;15.42977;75.62971
IN;28;Fort Gloster;22.50444;88.18333
IN;34;Forbesganj;26.30253;87.26556
IN;10;Firozpur Jhirka;27.78853;76.94496
IN;23;Ferozepore;30.92574;74.61311
IN;36;Firozabad;27.15092;78.39781
IN;13;Ferokh;11.17989;75.84141
IN;23;Fazilka;30.40207;74.02836
IN;34;Fatwa;25.50958;85.30504
IN;36;Fatehpur Sikri;27.0937;77.66003
IN;24;Fatehpur;27.99486;74.95628
IN;36;Fatehpur;27.17281;81.21061
IN;36;Fatehpur;25.92774;80.81266
IN;23;Fatehgarh Churian;31.86431;74.95665
IN;36;Fatehganj West;28.4662;79.30657
IN;10;Fatehabad;29.51525;75.45554
IN;36;Fatehabad;27.02645;78.3027
IN;40;Farrukhnagar;17.07787;78.20339
IN;36;Farrukhabad;27.39134;79.5793
IN;36;Faridpur;28.20997;79.54149
IN;23;Faridkot;30.67399;74.75579
IN;10;Faridabad;28.41124;77.31316
IN;28;Farakka;24.81667;87.9
IN;28;Falakata;26.51963;89.20423
IN;16;Faizpur;21.16766;75.86006
IN;36;Fyzabad;26.77549;82.15018
IN;36;Etawah;26.77615;79.02133
IN;2;Erraguntla;14.63853;78.53974
IN;25;Erode;11.3428;77.72741
IN;13;Erattupetta;9.68747;76.77891
IN;16;Erandol;20.92206;75.32641
IN;2;Emmiganur;15.77203;77.48345
IN;2;Ellore;16.71311;81.10437
IN;13;Elur;10.06667;76.28333
IN;10;Ellenabad;29.45282;74.66122
IN;2;Elamanchili;17.54907;82.85749
IN;28;Egra;21.89947;87.53794
IN;9;Dwarka;22.23944;68.96778
IN;28;Durgapur;23.51583;87.30801
IN;16;Durgapur;20.0054;79.30273
IN;37;Durg;21.19147;81.27619
IN;24;Dungarpur;23.84306;73.71466
IN;36;Ganj Dundwara;27.73308;78.94119
IN;34;Dumraon;25.55265;84.15149
IN;34;Dumra;26.56708;85.5204
IN;38;Dumka;24.26778;87.24855
IN;3;Dum Duma;27.56884;95.55664
IN;28;Dam Dam;22.63341;88.42286
IN;3;Duliagaon;27.37227;95.30754
IN;38;Dugda;23.74516;86.17175
IN;28;Dubrajpur;23.7902;87.37648
IN;40;Dornakal;17.44475;80.14905
IN;23;Doraha;30.79953;76.02355
IN;37;Dongargarh;21.18893;80.75459
IN;16;Dondaicha;21.3236;74.56804
IN;16;Dombivli;19.21667;73.08333
IN;19;Dod Ballapur;13.29452;77.53777
IN;12;Doda;33.14916;75.54746
IN;32;Diu;20.71405;70.98224
IN;9;Disa;24.25612;72.17928
IN;3;Diphu;25.84341;93.43116
IN;28;Dinhata;26.13526;89.46129
IN;35;Dindori;22.94141;81.07975
IN;25;Dindigul;10.36896;77.98036
IN;23;Dinanagar;32.13664;75.47291
IN;20;Dimapur;25.91174;93.7217
IN;16;Digras;20.1035;77.71846
IN;16;Diglur;18.54829;77.57695
IN;34;Dighwara;25.74434;85.01003
IN;3;Digboi;27.39321;95.61839
IN;24;Dig;27.47188;77.32564
IN;24;Didwana;27.40096;74.57537
IN;33;Dicholi;15.59319;73.94571
IN;3;Dibrugarh;27.47989;94.90837
IN;36;Dibai;28.20849;78.26173
IN;28;Diamond Harbour;22.19303;88.18466
IN;23;Dhuri;30.36846;75.86791
IN;28;Dhupgari;26.58904;89.00732
IN;28;Dhulian;24.68127;87.9535
IN;16;Dhulia;20.9013;74.77737
IN;3;Dhuburi;26.01856;89.98564
IN;9;Dhrol;22.567;70.41769
IN;9;Dhrangadhra;22.99167;71.46793
IN;9;Dhoraji;21.73359;70.45004
IN;2;Dhone;15.3952;77.8715
IN;9;Dholka;22.72732;72.44128
IN;3;Dhing;26.46793;92.47336
IN;21;Dhenkanal;20.65744;85.59693
IN;3;Dhekiajuli;26.70367;92.47808
IN;36;Dhaurahra;27.99814;81.08975
IN;24;Dhaulpur;26.69286;77.87968
IN;16;Dharur;18.82017;76.10937
IN;10;Dharuhera;28.20553;76.79691
IN;11;Dharamsala;32.22006;76.32013
IN;2;Dharmavaram;14.41435;77.72035
IN;25;Dharmapuri;12.1277;78.15794
IN;26;Dharmanagar;24.36667;92.16667
IN;13;Dharmadam;11.77538;75.46459
IN;16;Dharmabad;18.89116;77.8494
IN;23;Dhariwal;31.95616;75.32386
IN;9;Dhari;21.32855;71.02645
IN;25;Dharapuram;10.73828;77.53223
IN;16;Dharangaon;21.01187;75.27407
IN;9;Dharampur;20.53693;73.17368
IN;35;Dhar;22.59373;75.29774
IN;9;Dhanera;24.50967;72.02343
IN;9;Dhandhuka;22.38185;71.98664
IN;38;Dhanbad;23.80199;86.44324
IN;36;Dhanaura;28.95912;78.25629
IN;23;Dhanaula;30.28216;75.57341
IN;37;Dhamtari;20.70718;81.54874
IN;36;Dhampur;29.30883;78.51083
IN;35;Dhamnod;22.20928;75.47057
IN;34;Dhaka;26.67479;85.16698
IN;35;Dewas;22.96585;76.05526
IN;24;Deoli;25.75728;75.37991
IN;24;Devgarh;25.52533;73.90812
IN;9;Devgadh Bariya;22.70517;73.90882
IN;40;Devarkonda;16.69186;78.92073
IN;19;Devanhalli;13.24655;77.71183
IN;25;Devakottai;9.94704;78.8233
IN;16;Deulgaon Raja;20.01757;76.03755
IN;24;Deshnoke;27.79836;73.34297
IN;35;Depalpur;22.85095;75.54224
IN;35;Deori Khas;23.39017;79.0163
IN;36;Deoria;26.50167;83.77936
IN;36;Deoranian;28.62989;79.47648
IN;16;Deoli;20.6492;78.48023
IN;16;Deolali;19.94404;73.83441
IN;21;Deogarh;21.53827;84.73337
IN;36;Deoband;29.69505;77.67964
IN;25;Denkanikota;12.5301;77.78887
IN;7;Delhi;28.65195;77.23149
IN;34;Dehri;24.90247;84.18217
IN;39;Dehra Dun;30.32443;78.03392
IN;19;Davangere;14.46693;75.92694
IN;24;Dausa;26.89;76.33584
IN;16;Daund;18.46515;74.58375
IN;34;Daudnagar;25.03473;84.40095
IN;16;Dattapur;20.78075;78.1407
IN;35;Datia;25.67312;78.45908
IN;36;Dataganj;28.0253;79.40819
IN;23;Dasuya;31.81679;75.6531
IN;36;Dasna;28.67736;77.52252
IN;16;Daryapur;20.92489;77.32644
IN;16;Darwha;20.31017;77.77257
IN;2;Darsi;15.76978;79.67939
IN;28;Darjiling;27.03333;88.26667
IN;34;Darbhanga;26.15216;85.89707
IN;19;Dandeli;15.26667;74.61667
IN;34;Dinapore;25.63705;85.04794
IN;35;Damoh;23.83312;79.4419
IN;9;Damnagar;21.69232;71.51747
IN;32;Daman;20.41431;72.83236
IN;38;Daltonganj;24.03971;84.0658
IN;34;Dalsingh Sarai;25.66795;85.83636
IN;28;Dalkola;25.87577;87.84009
IN;9;Dakor;22.75268;73.14967
IN;9;Dohad;22.83283;74.25986
IN;9;Dahegam;23.16903;72.82161
IN;16;Dahanu;19.96778;72.71263
IN;36;Dadri;28.55257;77.55403
IN;10;Dabwali;29.94906;74.73832
IN;35;Dabra;25.88572;78.33221
IN;35;Daboh;26.00239;78.87658
IN;9;Dabhoi;22.18333;73.43333
IN;21;Cuttack;20.46497;85.87927
IN;33;Curchorem;15.26349;74.10875
IN;33;Cuncolim;15.1773;73.99392
IN;2;Cumbum;15.58171;79.11059
IN;2;Cuddapah;14.47995;78.82346
IN;25;Cuddalore;11.75617;79.76693
IN;19;Coondapoor;13.63126;74.6902
IN;36;Colonelganj;27.13432;81.69868
IN;34;Colgong;25.26328;87.23264
IN;33;Calangute;15.5439;73.7553
IN;25;Coimbatore;11.00555;76.96612
IN;13;Cochin;9.93988;76.26022
IN;39;Clement Town;30.26361;78.00862
IN;24;Churu;28.30415;74.96718
IN;17;Churachandpur;24.33353;93.66999
IN;36;Chunar;25.12776;82.8821
IN;9;Chotila;22.42347;71.19641
IN;16;Chopda;21.24578;75.29946
IN;2;Chodavaram;17.82884;82.93526
IN;2;Rampachodavaram;17.44088;81.77558
IN;13;Chittur;10.69967;76.7471
IN;24;Chittaurgarh;24.88963;74.62403
IN;28;Chittaranjan;23.85681;86.90324
IN;19;Chitradurga;14.22262;76.40038
IN;19;Chitapur;17.12357;77.0824
IN;24;Chidawa;28.23937;75.64035
IN;2;Chirala;15.82385;80.35219
IN;2;Chipurupalle;18.31142;83.56846
IN;16;Chiplun;17.53339;73.50935
IN;19;Chintamani;13.40051;78.05172
IN;25;Chinna Salem;11.63422;78.87412
IN;25;Chinnamanur;9.83999;77.38109
IN;19;Chincholi;17.46508;77.41874
IN;36;Chillupar;26.28221;83.5064
IN;2;Chilakalurupet;16.08987;80.16705
IN;19;Chikodi;16.42898;74.58591
IN;19;Chiknayakanhalli;13.41609;76.62063
IN;19;Chikmagalur;13.32231;75.774
IN;16;Chikhli;20.35046;76.25774
IN;19;Chik Ballapur;13.43512;77.72787
IN;25;Chidambaram;11.39933;79.69144
IN;16;Chicholi;21.46926;79.70151
IN;24;Chhoti Sadri;24.38145;74.7012
IN;9;Chhota Udepur;22.30401;74.0158
IN;35;Chhindwara;22.05697;78.93958
IN;36;Chhibramau;27.14872;79.50078
IN;35;Chhatarpur;24.9177;79.58871
IN;34;Chhatapur;26.21965;87.00479
IN;36;Chhata;27.72374;77.5081
IN;36;Chharra;27.9247;78.40102
IN;36;Chhaprauli;29.20989;77.17454
IN;34;Chapra;25.78031;84.74709
IN;24;Chhapar;27.819;74.43936
IN;9;Chhala;23.30779;72.77404
IN;24;Chhabra;24.66472;76.84379
IN;25;Chettipalaiyam;10.91248;77.03699
IN;25;Chetput;13.07;80.24083
IN;25;Chennimalai;11.16378;77.60388
IN;13;Chengannur;9.31575;76.61513
IN;25;Chengam;12.30889;78.79137
IN;25;Chingleput;12.69184;79.97661
IN;13;Chetwayi;10.52885;76.04793
IN;24;Chaksu;26.6051;75.94814
IN;21;Chatrapur;19.35574;84.98359
IN;38;Chatra;24.20645;84.87085
IN;38;Chas;23.63556;86.16712
IN;36;Charthawal;29.54687;77.59438
IN;10;Charkhi Dadri;28.59166;76.27161
IN;36;Charkhari;25.40304;79.74877
IN;3;Chapar;26.27266;90.44556
IN;19;Channarayapatna;12.90642;76.38775
IN;19;Channapatna;12.65143;77.20672
IN;19;Channagiri;14.02399;75.92577
IN;13;Changanacheri;9.44203;76.53604
IN;16;Chandor;20.3306;74.24467
IN;16;Chandur Bazar;21.23853;77.74713
IN;16;Chandur;20.81408;77.98015
IN;16;Chandur;19.73444;79.17167
IN;16;Chanda;19.95076;79.29523
IN;28;Chandrakona;22.73333;87.51667
IN;36;Chandpur;29.13489;78.27187
IN;5;Chandigarh;30.73629;76.7884
IN;35;Chanderi;24.71312;78.13809
IN;36;Chanduasi;28.45178;78.78277
IN;36;Chandauli;25.25803;83.26825
IN;28;Chandannagar;22.86225;88.36796
IN;9;Chanasma;23.71472;72.11279
IN;19;Chamrajnagar;11.92312;76.93949
IN;37;Champa;22.03532;82.64234
IN;11;Chamba;32.55531;76.12647
IN;2;Challapalle;16.11756;80.93139
IN;19;Challakere;14.318;76.65165
IN;16;Chalisgaon;20.45781;75.01596
IN;9;Chalala;21.41073;71.16621
IN;38;Chakradharpur;22.67611;85.62892
IN;9;Chaklasi;22.6532;72.94497
IN;34;Chakia;26.41598;85.04665
IN;16;Chakan;18.76059;73.86351
IN;38;Chaibasa;22.55038;85.80249
IN;28;Canning;22.31453;88.66248
IN;13;Kannur;11.86752;75.35763
IN;28;Kolkata;22.56263;88.36304
IN;19;Byadgi;14.67325;75.4868
IN;34;Buxar;25.57548;83.98043
IN;21;Burla;21.50976;83.87259
IN;35;Burhar;23.21494;81.53204
IN;35;Burhanpur;21.30868;76.23026
IN;38;Bundu;23.16095;85.59007
IN;24;Bundi;25.43855;75.63735
IN;16;Buldana;20.52933;76.18457
IN;36;Bulandshahr;28.40392;77.85773
IN;23;Budhlada;29.92799;75.56205
IN;36;Budhana;29.28805;77.47534
IN;36;Budaun;28.03811;79.12668
IN;21;Brajarajnagar;21.81667;83.91667
IN;21;Brahmapur;19.31151;84.7929
IN;9;Botad;22.16917;71.66671
IN;9;Borsad;22.40788;72.89817
IN;16;Borivli;19.23496;72.85976
IN;3;Bongaigaon;26.47703;90.55815
IN;16;Mumbai;19.07283;72.88261
IN;28;Bolpur;23.66278;87.69695
IN;38;Bokaro;23.78707;85.95644
IN;3;Bokajan;26.02131;93.77945
IN;16;Boisar;19.80362;72.75598
IN;25;Bodinayakkanur;10.01171;77.34976
IN;34;Buddh Gaya;24.69808;84.9869
IN;40;Bodhan;18.66208;77.88581
IN;2;Bobbili;18.57366;83.35925
IN;36;Biswan;27.49581;80.99618
IN;24;Bissau;28.24737;75.07666
IN;28;Bishnupur;23.0738;87.31991
IN;36;Bisauli;28.30772;78.93678
IN;36;Bisalpur;28.29253;79.80472
IN;19;Birur;13.59723;75.97167
IN;34;Birpur;26.50823;87.01194
IN;21;Birmitrapur;22.4;84.76667
IN;21;Binka;21.02626;83.81197
IN;36;Bindki;26.03613;80.57617
IN;35;Etawa;24.18351;78.20289
IN;36;Bilthra;26.12705;83.89148
IN;36;Bilsi;28.12941;78.9109
IN;36;Bilsanda;28.24341;79.95135
IN;9;Bilimora;20.76957;72.96134
IN;36;Bilhaur;26.84345;80.06388
IN;36;Bilgram;27.17509;80.03201
IN;19;Bilgi;16.34714;75.61804
IN;36;Bilaspur;28.88655;79.2703
IN;37;Bilaspur;22.08005;82.15543
IN;3;Bilasipara;26.23285;90.2341
IN;36;Bilari;28.62146;78.80361
IN;24;Bilara;26.18067;73.7055
IN;34;Bikramganj;25.21073;84.25508
IN;24;Bikaner;28.01762;73.31495
IN;36;Bijnor;29.373;78.13636
IN;12;Bijbehara;33.79378;75.107
IN;35;Bijawar;24.62351;79.48994
IN;19;Bijapur;16.82442;75.71537
IN;34;Bihar Sharif;25.20084;85.52389
IN;34;Bihariganj;25.73415;86.98837
IN;36;Bidhuna;26.80172;79.50829
IN;19;Bidar;17.91331;77.53011
IN;35;Biaora;23.86667;76.91667
IN;25;Kil Bhuvanagiri;11.44216;79.64763
IN;16;Bhusaval;21.04365;75.78506
IN;16;Bhum;18.45908;75.65877
IN;9;Bhuj;23.25397;69.66928
IN;16;Bhudgaon;16.90742;74.59954
IN;21;Bhubaneshwar;20.27241;85.83385
IN;21;Bhuban;20.88197;85.83334
IN;16;Bhor;18.14861;73.84336
IN;35;Bhopal;23.25469;77.40289
IN;40;Bhongir;17.51544;78.88563
IN;36;Bhongaon;27.25515;79.18118
IN;23;Bhogpur;31.55442;75.64271
IN;10;Bhiwani;28.79304;76.13968
IN;16;Bhiwandi;19.30023;73.05881
IN;35;Bhitarwar;25.79216;78.11085
IN;24;Bhinmal;24.99944;72.27141
IN;36;Bhinga;27.70283;81.9343
IN;24;Bhindar;24.50235;74.18551
IN;35;Bhind;26.56671;78.78728
IN;2;Bhimunipatnam;17.89017;83.45203
IN;2;Bhimavaram;16.54078;81.52322
IN;24;Bhilwara;25.34707;74.64081
IN;37;Bhilai;21.20919;81.4285
IN;23;Bhikhi;30.05918;75.535
IN;35;Bhikangaon;21.86764;75.96391
IN;9;Bhayavadar;21.85523;70.24791
IN;16;Bhayandar;19.30157;72.85107
IN;21;Bhawanipatna;19.90717;83.16697
IN;23;Bhawanigarh;30.26685;76.03854
IN;35;Bhawaniganj;24.41582;75.83552
IN;9;Bhavnagar;21.76287;72.15331
IN;25;Bhavani;11.44553;77.68215
IN;2;Bhattiprolu;16.1026;80.78074
IN;28;Bhatpara;22.86643;88.40113
IN;19;Bhatkal;13.98534;74.55531
IN;23;Bathinda;30.20747;74.93893
IN;37;Bhatapara;21.735;81.94711
IN;24;Bhasawar;27.03895;77.04849
IN;36;Bharwari;25.56078;81.49164
IN;9;Bharuch;21.69482;72.9805
IN;36;Bharthana;26.75231;79.2218
IN;24;Bharatpur;27.21731;77.49009
IN;9;Bhanvad;21.93053;69.78081
IN;37;Bhanpuri;21.0919;80.93218
IN;35;Bhanpura;24.513;75.7469
IN;21;Bhanjanagar;19.92719;84.58201
IN;35;Bhander;25.73581;78.74555
IN;16;Bhandara;21.16817;79.64885
IN;19;Bhalki;18.04348;77.206
IN;40;Bhaisa;19.11285;77.96336
IN;35;Bhainsdehi;21.64491;77.63023
IN;34;Bhagalpur;25.24446;86.97183
IN;28;Bhadreswar;22.82449;88.33841
IN;19;Bhadravati;13.84846;75.70502
IN;21;Bhadrakh;21.05447;86.5156
IN;40;Bhadrachalam;17.66846;80.88887
IN;24;Bhadra;29.10298;75.17138
IN;36;Bhadohi;25.39526;82.5703
IN;23;Bhadaur;30.47651;75.33049
IN;24;Bhadasar;28.31457;74.28952
IN;9;Bhachau;23.29858;70.34279
IN;34;Bhabhua;25.04049;83.60749
IN;13;Beypore;11.17151;75.80611
IN;36;Bewar;27.21869;79.29761
IN;35;Betul;21.90056;77.90229
IN;34;Bettiah;26.80229;84.50311
IN;2;Betamcherla;15.45144;78.14797
IN;10;Beri Khas;28.70146;76.57708
IN;35;Berasia;23.63134;77.43351
IN;35;Beohari;24.02423;81.37831
IN;37;Bemetara;21.71556;81.53423
IN;19;Belur;13.16558;75.86519
IN;34;Belsand;26.44365;85.40076
IN;26;Belonia;23.25178;91.45407
IN;19;Bellary;15.14205;76.92398
IN;19;Belgaum;15.85212;74.50447
IN;28;Beldanga;23.93428;88.26018
IN;36;Bela;25.92058;81.99629
IN;24;Behror;27.88832;76.28108
IN;36;Behat;30.1718;77.6139
IN;34;Begusarai;25.41853;86.13389
IN;24;Begun;24.98333;75
IN;35;Begamganj;23.59917;78.34064
IN;9;Bedi;22.50143;70.04363
IN;24;Beawar;26.10119;74.32028
IN;39;Bazpur;29.15299;79.10814
IN;24;Bayana;26.90791;77.28985
IN;7;Bawana;28.7982;77.03431
IN;21;Baud;20.83773;84.32618
IN;23;Batala;31.80921;75.20294
IN;24;Baswa;27.14955;76.58345
IN;21;Basudebpur;21.11974;86.72896
IN;36;Basti;26.78817;82.71617
IN;35;Basoda;23.85153;77.93652
IN;24;Basni;27.17232;73.64519
IN;16;Basmat;19.32872;77.15746
IN;23;Basi;30.6885;76.40111
IN;23;Basi;30.58813;76.84498
IN;24;Basi;26.8315;76.04856
IN;19;Basavana Bagevadi;16.57278;75.97252
IN;19;Basavakalyan;17.87445;76.94972
IN;35;Barwani;22.03232;74.89982
IN;10;Barwala;29.36747;75.90809
IN;34;Baruni;25.47509;85.96813
IN;28;Baruipur;22.35253;88.43882
IN;16;Barsi;18.23454;75.69275
IN;3;Barpeta;26.32293;91.00632
IN;21;Barpali;21.19005;83.58721
IN;23;Barnala;30.37451;75.5487
IN;24;Barmer;25.74572;71.39211
IN;38;Barki Saria;24.17594;85.88938
IN;38;Barka Kana;23.62118;85.46748
IN;26;Barjala;23.6182;91.35596
IN;24;Bari Sadri;24.41339;74.47331
IN;24;Bari;26.64661;77.61634
IN;34;Barhiya;25.28814;86.02055
IN;34;Barh;25.48339;85.70928
IN;35;Bargi;22.99138;79.8755
IN;21;Bargarh;21.33348;83.61905
IN;36;Bareilly;28.36678;79.43167
IN;9;Bardoli;21.12297;73.11151
IN;28;Barddhaman;23.25572;87.85691
IN;34;Bar Bigha;25.21855;85.7332
IN;36;Baraut;29.10199;77.26334
IN;34;Barauli;26.38109;84.58648
IN;28;Barasat;22.72154;88.48198
IN;28;Barasat;22.22516;88.45086
IN;28;Baranagar;22.64132;88.37727
IN;24;Baran;25.1;76.51667
IN;12;Baramula;34.209;74.34285
IN;16;Baramati;18.15174;74.57767
IN;28;Barakpur;22.76602;88.36336
IN;2;Bapatla;15.90422;80.46743
IN;23;Banur;30.55407;76.71948
IN;19;Bantval;12.8905;75.03489
IN;9;Bantva;21.48815;70.07576
IN;24;Banswara;23.54109;74.4425
IN;40;Banswada;18.37725;77.88007
IN;36;Bansi;27.17749;82.93442
IN;36;Bansdih;25.88377;84.21827
IN;28;Bansbaria;22.95387;88.40098
IN;19;Bannur;12.33295;76.86201
IN;34;Banmankhi;25.88857;87.19421
IN;28;Bankura;23.23241;87.0716
IN;21;Banki;20.37912;85.52953
IN;34;Banka;24.88091;86.92257
IN;36;Bangarmau;26.8912;80.21149
IN;19;Bowringpet;12.99116;78.17804
IN;34;Bangaon;25.86728;86.51152
IN;28;Bangaon;23.04553;88.83084
IN;2;Banganapalle;15.31771;78.22669
IN;19;Bengaluru;12.97194;77.59369
IN;23;Banga;31.18874;75.99495
IN;12;Bandipura;34.41728;74.64308
IN;24;Bandikui;27.05087;76.57325
IN;36;Banda;25.47758;80.33491
IN;35;Banda;24.04488;78.96094
IN;36;Banat;29.46355;77.35478
IN;21;Banapur;19.77889;85.17033
IN;35;Bamor Kalan;24.89298;78.15105
IN;28;Balurghat;25.22099;88.77732
IN;21;Balugaon;20.17838;85.11327
IN;36;Balrampur;27.42949;82.18545
IN;24;Balotra;25.83242;72.24
IN;37;Baloda Bazar;21.65678;82.16062
IN;37;Balod;20.73081;81.20578
IN;28;Bali;22.64859;88.34115
IN;16;Ballalpur;19.84696;79.34578
IN;24;Bali;25.19725;73.29117
IN;21;Balasore;21.49266;86.93348
IN;28;Balarampur;23.09714;86.22292
IN;16;Balapur;20.66612;76.77386
IN;21;Balangir;20.70419;83.49029
IN;35;Balaghat;21.8156;80.18845
IN;23;Balachor;31.06062;76.30166
IN;34;Bakhtiyarpur;25.46179;85.53179
IN;28;Baj Baj;22.47514;88.17767
IN;34;Bairagnia;26.74063;85.27323
IN;19;Byndoor;13.86667;74.63333
IN;19;Bail-Hongal;15.8137;74.85895
IN;35;Baihar;22.10133;80.54967
IN;28;Baidyabati;22.78498;88.32586
IN;36;Bahraigh;27.57429;81.59474
IN;36;Bahjoi;28.39502;78.62659
IN;36;Baheri;28.77416;79.4974
IN;28;Baharampur;24.10473;88.25155
IN;10;Bahadurgarh;28.69287;76.93555
IN;34;Bahadurganj;26.26172;87.82443
IN;36;Bah;26.86912;78.59385
IN;28;Bagula;23.33664;88.64109
IN;36;Baghpat;28.94485;77.21865
IN;28;Bagdogra;26.69929;88.31177
IN;23;Bagha Purana;30.68809;75.09838
IN;19;Bagepalli;13.78338;77.79667
IN;9;Bagasra;21.48719;70.95516
IN;24;Bagar;28.18784;75.50012
IN;19;Bagalkot;16.18673;75.69614
IN;34;Bagaha;27.09918;84.09003
IN;34;Bagaha;24.52898;85.06019
IN;2;Badvel;14.7451;79.06288
IN;28;Baduria;22.74431;88.78655
IN;35;Badnawar;23.02181;75.23268
IN;16;Badlapur;19.15516;73.26553
IN;19;Badami;15.91495;75.67683
IN;13;Badagara;11.59776;75.58142
IN;21;Bada Barabil;22.11186;85.38684
IN;36;Bachhraon;28.92694;78.23456
